,Unnamed: 0,PMID,TITLE,FILEPATH,PAPER_TYPE,STUDY_TYPE,trauma_counts,rejected,rejection_log,SORTED_FILEPATH
131,131,17662125,Experimental infection of H5N1 HPAI in BALB/c mice.,PDF\17662125\1743-422X-4-77.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\1743-422X-4-77.pdf
132,132,17668263,Liver manipulation causes hepatocyte injury and precedes systemic inflammation in patients undergoing liver resection.,PDF\17668263\268_2007_Article_9182.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\268_2007_Article_9182.pdf
133,133,17694250,Role of polymorphonuclear leukocytes in the pathophysiology of typical hemolytic uremic syndrome.,PDF\17694250\TSWJ-2007-7-131386.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\TSWJ-2007-7-131386.pdf
134,134,17697360,Success of microvascular surgery; repair mesenteric injury and prevent short bowel syndrome: a case report.,PDF\17697360\1471-227X-7-11.pdf,Journal Article,human,21.0,False,,Human Studies\Journal Article\1471-227X-7-11.pdf
135,135,1777410,Chronic obstructive pancreatitis as a delayed complication of pancreatic trauma.,PDF\1777410\HPB-05-049.pdf,Case Reports,human,39.0,False,,Human Studies\Case Reports\HPB-05-049.pdf
136,136,17877816,A fatal case of bupropion (Zyban) hepatotoxicity with autoimmune features: Case report.,PDF\17877816\1752-1947-1-88.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\1752-1947-1-88.pdf
137,137,17939336,IGF-1 is an independent risk factor for anemia in diabetic pre-dialysis patients.,PDF\17939336\kjim-22-186.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\kjim-22-186.pdf
138,138,17971229,Analysis of C4 and the C4 binding protein in the MRL/lpr mouse.,PDF\17971229\ar2320.pdf,Comparative Study,both,0.0,True,['trauma_count'],Both\Comparative Study\ar2320.pdf
139,139,17971865,"Expression of TLR-2, TLR-4, NOD2 and pNF-kappaB in a neonatal rat model of necrotizing enterocolitis.",PDF\17971865\pone.0001102.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0001102.pdf
140,140,17988379,Tranexamic acid attenuates inflammatory response in cardiopulmonary bypass surgery through blockade of fibrinolysis: a case control study followed by a randomized double-blind controlled trial.,PDF\17988379\cc6173.pdf,Comparative Study,human,0.0,True,['trauma_count'],Human Studies\Comparative Study\cc6173.pdf
141,141,17997851,Sensitivity of mice to lipopolysaccharide is increased by a high saturated fat and cholesterol diet.,PDF\17997851\1476-9255-4-22.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\1476-9255-4-22.pdf
142,142,18001501,N-GAL: diagnosing AKI as soon as possible.,PDF\18001501\cc6162.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\cc6162.pdf
143,143,18034873,A comparative analysis of predictive models of morbidity in intensive care unit after cardiac surgery - part II: an illustrative example.,PDF\18034873\1472-6947-7-36.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\1472-6947-7-36.pdf
144,144,18060089,Host gene expression profiling of dengue virus infection in cell lines and patients.,PDF\18060089\pntd.0000086.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pntd.0000086.pdf
145,145,18081930,Causes of metabolic acidosis in canine hemorrhagic shock: role of unmeasured ions.,PDF\18081930\cc6200.pdf,Comparative Study,both,0.0,True,['trauma_count'],Both\Comparative Study\cc6200.pdf
146,146,18158320,Syndecan-4 protects against osteopontin-mediated acute hepatic injury by masking functional domains of osteopontin.,PDF\18158320\jem2050025.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jem2050025.pdf
147,147,18159239,Involvement of skeletal muscle gene regulatory network in susceptibility to wound infection following trauma.,PDF\18159239\pone.0001356.pdf,Journal Article,both,21.0,False,,Both\Journal Article\pone.0001356.pdf
148,148,18173838,Local radiotherapy of exposed murine small bowel: apoptosis and inflammation.,PDF\18173838\1471-2482-8-1.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\1471-2482-8-1.pdf
149,149,18197966,Maternal undernutrition and the ovine acute phase response to vaccination.,PDF\18197966\1746-6148-4-1.pdf,Comparative Study,both,3.0,False,,Both\Comparative Study\1746-6148-4-1.pdf
150,150,18226173,Bench-to-bedside review: The inflammation-perpetuating pattern-recognition receptor RAGE as a therapeutic target in sepsis.,PDF\18226173\cc6164.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\cc6164.pdf
151,151,18269692,Clinical trials in severe sepsis with drotrecogin alfa (activated).,PDF\18269692\cc6156.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\cc6156.pdf
152,152,18288270,The effect of emodin-assisted early enteral nutrition on severe acute pancreatitis and secondary hepatic injury.,PDF\18288270\MI2007-29638.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\MI2007-29638.pdf
153,153,18318904,Pelvic radiography in ATLS algorithms: A diminishing role?,PDF\18318904\1749-7922-3-11.pdf,Journal Article,human,30.0,False,,Human Studies\Journal Article\1749-7922-3-11.pdf
154,154,18360620,Optimal timing for antihypertensive dosing: focus on valsartan.,PDF\18360620\tcrm0301-119.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\tcrm0301-119.pdf
155,155,18361800,Influence of ultra-low dose Aprotinin on thoracic surgical operations: a prospective randomized trial.,PDF\18361800\1749-8090-3-14.pdf,Comparative Study,both,1.0,True,['trauma_count'],Both\Comparative Study\1749-8090-3-14.pdf
156,156,18362172,Interaction of CD44 and hyaluronan is the dominant mechanism for neutrophil sequestration in inflamed liver sinusoids.,PDF\18362172\jem2050915.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jem2050915.pdf
157,157,18377120,Reduced autobiographical memory specificity predicts depression and posttraumatic stress disorder after recent trauma.,PDF\18377120\ccp_76_2_231.pdf,Journal Article,human,63.0,False,,Human Studies\Journal Article\ccp_76_2_231.pdf
158,158,18385816,Comparison of C-reactive protein and serum amyloid a protein in septic shock patients.,PDF\18385816\MI2008-631414.pdf,Comparative Study,human,2.0,True,['trauma_count'],Human Studies\Comparative Study\MI2008-631414.pdf
159,159,18390899,Uraemic hyperparathyroidism causes a reversible inflammatory process of aortic valve calcification in rats.,PDF\18390899\cvn088.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\cvn088.pdf
160,160,18398495,"Mechanism of Liver Injury during Obstructive Jaundice: Role of Nitric Oxide, Splenic Cytokines, and Intestinal Flora.",PDF\18398495\jcbn-40-184.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\jcbn-40-184.pdf
161,161,18414673,Pathways to injury in chronic pancreatitis: decoding the role of the high-risk SPINK1 N34S haplotype using meta-analysis.,PDF\18414673\pone.0002003.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0002003.pdf
162,162,18437023,Hepatic splenosis preoperatively diagnosed as hepatocellular carcinoma in a patient with chronic hepatitis B: a case report.,PDF\18437023\jkms-23-336.pdf,Case Reports,human,12.0,False,,Human Studies\Case Reports\jkms-23-336.pdf
163,163,18437531,Health-related quality-of-life measures for long-term follow-up in children after major trauma.,PDF\18437531\11136_2008_Article_9339.pdf,Journal Article,human,34.0,False,,Human Studies\Journal Article\11136_2008_Article_9339.pdf
164,164,18441320,Clopidogrel pre-treatment in stable angina: for all patients > 6 h before elective coronary angiography or only for angiographically selected patients a few minutes before PCI? A randomized multicentre trial PRAGUE-8.,PDF\18441320\ehn169.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\ehn169.pdf
165,165,18443813,Intermediate filament cytoskeleton of the liver in health and disease.,PDF\18443813\418_2008_Article_431.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\418_2008_Article_431.pdf
166,166,18449560,Origin of renal myofibroblasts in the model of unilateral ureter obstruction in the rat.,PDF\18449560\418_2008_Article_433.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\418_2008_Article_433.pdf
167,167,1847119,L-glutamine stimulates jejunal sodium and chloride absorption in pig rotavirus enteritis.,PDF\1847119\main.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\main.pdf
168,168,18472839,Eicosanoid and cytokine levels in plasma of patients during mesenteric infarction.,PDF\18472839\MI-06-075.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\MI-06-075.pdf
169,169,18474628,Divergent roles of endothelial NF-kappaB in multiple organ injury and bacterial clearance in mouse models of sepsis.,PDF\18474628\jem2051303.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jem2051303.pdf
170,170,18475458,Complement activated granulocytes can cause autologous tissue destruction in man.,PDF\18475458\MI-01-177.pdf,Journal Article,both,4.0,False,,Both\Journal Article\MI-01-177.pdf
171,171,18515817,Contamination of salvaged maternal blood by amniotic fluid and fetal red cells during elective Caesarean section.,PDF\18515817\aen135.pdf,Controlled Clinical Trial,human,0.0,True,['trauma_count'],Human Studies\Controlled Clinical Trial\aen135.pdf
172,172,18544155,Induction of osteogenic markers in differentially treated cultures of embryonic stem cells.,PDF\18544155\1746-160X-4-10.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\1746-160X-4-10.pdf
173,173,18559454,The calcium sensor STIM1 is an essential mediator of arterial thrombosis and ischemic brain infarction.,PDF\18559454\jem2051583.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jem2051583.pdf
174,174,18573910,TAK1 is required for the survival of hematopoietic cells and hepatocytes in mice.,PDF\18573910\jem2051611.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jem2051611.pdf
175,175,18575881,The renal cortical interstitium: morphological and functional aspects.,PDF\18575881\418_2008_Article_452.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\418_2008_Article_452.pdf
176,176,18593470,Post mortem findings in sows and gilts euthanised or found dead in a large Swedish herd.,PDF\18593470\1751-0147-50-25.pdf,Journal Article,both,12.0,False,,Both\Journal Article\1751-0147-50-25.pdf
177,177,18598384,Circulating cytokines and outcome prediction of burned children with concomitant inhalation injury.,PDF\18598384\cc6920.pdf,Comment,human,1.0,True,"['paper_type', 'trauma_count']",Human Studies\Comment\cc6920.pdf
178,178,18601748,Danaparoid sodium attenuates the increase in inflammatory cytokines and preserves organ function in endotoxemic rats.,PDF\18601748\cc6943.pdf,Comparative Study,both,0.0,True,['trauma_count'],Both\Comparative Study\cc6943.pdf
179,179,18617483,"Change in N-terminal-pro-B-type-natriuretic-peptide and the risk of sudden death, stroke, myocardial infarction, and all-cause mortality in diabetic dialysis patients.",PDF\18617483\ehn278.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\ehn278.pdf
180,180,18638356,Bench-to-bedside review: latest results in hemorrhagic shock.,PDF\18638356\cc6919.pdf,Journal Article,both,127.0,False,,Both\Journal Article\cc6919.pdf
181,181,18655727,Predicting ICU survival: a meta-level approach.,PDF\18655727\1472-6963-8-157.pdf,Journal Article,human,15.0,False,,Human Studies\Journal Article\1472-6963-8-157.pdf
182,182,18687132,"Influence of early antioxidant supplements on clinical evolution and organ function in critically ill cardiac surgery, major trauma, and subarachnoid hemorrhage patients.",PDF\18687132\cc6981.pdf,Comparative Study,both,56.0,False,,Both\Comparative Study\cc6981.pdf
183,183,18695004,"Role of the chemokine decoy receptor D6 in balancing inflammation, immune activation, and antimicrobial resistance in Mycobacterium tuberculosis infection.",PDF\18687132\cc6981.pdf,Journal Article,both,56.0,False,,Both\Journal Article\cc6981.pdf
184,184,18721475,Late diagnosed necrotizing fasciitis as a cause of multiorgan dysfunction syndrome: A case report.,PDF\18721475\1757-1626-1-125.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\1757-1626-1-125.pdf
185,185,18752670,Haemodynamic effects of plasma-expansion with hyperoncotic albumin in cirrhotic patients with renal failure: a prospective interventional study.,PDF\18752670\1471-230X-8-39.pdf,Clinical Trial,human,0.0,True,['trauma_count'],Human Studies\Clinical Trial\1471-230X-8-39.pdf
186,186,18756060,The value of initial ionized calcium as a predictor of mortality and triage tool in adult trauma patients.,PDF\18756060\jkms-23-700.pdf,Journal Article,human,29.0,False,,Human Studies\Journal Article\jkms-23-700.pdf
187,187,18768091,Bench-to-bedside review: metabolism and nutrition.,PDF\18768091\cc6945.pdf,Journal Article,both,8.0,False,,Both\Journal Article\cc6945.pdf
188,188,18786242,Concentrations of cardiac Troponin I before and after ovariohysterectomy in 46 female dogs with pyometra.,PDF\18786242\1751-0147-50-35.pdf,Journal Article,both,3.0,False,,Both\Journal Article\1751-0147-50-35.pdf
189,189,18789145,Analysis of N-terminal pro-B-type natriuretic peptide and cardiac index in multiple injured patients: a prospective cohort study.,PDF\18789145\cc7013.pdf,Comparative Study,human,33.0,False,,Human Studies\Comparative Study\cc7013.pdf
190,190,18808687,"Influence of Ketotifen, Cromolyn Sodium, and Compound 48/80 on the survival rates after intestinal ischemia reperfusion injury in rats.",PDF\18808687\1471-230X-8-42.pdf,Journal Article,animal,0.0,True,['trauma_count'],Animal Studies\Journal Article\1471-230X-8-42.pdf
191,191,18827862,Valproate-associated reversible encephalopathy in a 3-year-old girl with Pallister-Killian syndrome.,PDF\18827862\tcrm-0403-645.pdf,Case Reports,both,0.0,True,['trauma_count'],Both\Case Reports\tcrm-0403-645.pdf
192,192,18827882,"Protective and enhancing HLA alleles, HLA-DRB1*0901 and HLA-A*24, for severe forms of dengue virus infection, dengue hemorrhagic fever and dengue shock syndrome.",PDF\18827882\pntd.0000304.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\pntd.0000304.pdf
193,193,18837975,Endocrine and metabolic response to trauma in hypovolemic patients treated at a trauma center in Brazil.,PDF\18837975\1749-7922-3-28.pdf,Journal Article,human,42.0,False,,Human Studies\Journal Article\1749-7922-3-28.pdf
194,194,18922188,Hemorrhagic shock and encephalopathy syndrome--the markers for an early HSES diagnosis.,PDF\18922188\1471-2431-8-43.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\1471-2431-8-43.pdf
195,195,18939991,The impact of the severity of sepsis on the risk of hypoglycaemia and glycaemic variability.,PDF\18922188\1471-2431-8-43.pdf,Comparative Study,human,1.0,True,['trauma_count'],Human Studies\Comparative Study\1471-2431-8-43.pdf
196,196,18997871,Dysregulation of mitochondrial dynamics and the muscle transcriptome in ICU patients suffering from sepsis induced multiple organ failure.,PDF\18997871\pone.0003686.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\pone.0003686.pdf
